Epoch time,Significant Wave Height (m)
1687030051,0.24
1687031851,0.21
1687033651,0.22
1687035451,0.23
1687037251,0.24
1687039051,0.22
1687040851,0.22
1687042651,0.22
1687044451,0.22
1687046251,0.19
1687048051,0.17
1687049851,0.17
1687051651,0.17
1687053451,0.17
1687055251,0.16
1687057051,0.17
1687058851,0.18
1687060651,0.19
1687062451,0.18
1687064251,0.17
1687066051,0.19
1687067851,0.18
1687069651,0.18
1687071451,0.15
1687073251,0.17
1687075051,0.15
1687076851,0.16
1687078651,0.14
1687080451,0.15
1687082251,0.16
1687084051,0.13
1687085851,0.14
1687087651,0.14
1687089451,0.14
1687091251,0.18
1687093051,1.08
1687094851,0.23
1687096651,0.22
1687098451,0.17
1687100251,0.15
1687102051,0.17
1687103851,0.16
1687105651,0.15
1687107451,0.14
1687109251,0.15
1687111051,0.16
1687112851,0.29
1687114651,0.4
1687116451,0.4
1687118251,0.5
1687120051,0.26
1687121851,0.2
1687123651,0.27
1687125451,0.46
1687127251,0.27
1687129051,0.26
1687130851,0.32
1687132651,0.31
1687134451,0.28
1687136251,0.37
1687138051,0.3
1687139851,0.28
1687141651,0.28
1687143451,0.25
1687145251,0.23
1687147051,0.22
1687148851,0.23
1687150651,0.16
1687152451,0.11
1687154251,0.13
1687156051,0.13
1687157851,0.14
1687159651,0.17
1687161451,0.16
1687163251,0.17
1687165051,0.18
1687166851,0.19
1687168651,0.21
1687170451,0.18
1687172251,0.16
1687174051,0.17
1687175851,0.15
1687177651,0.17
1687179451,0.15
1687181251,0.15
1687183051,0.14
1687184851,0.14
1687186651,0.14
1687188451,0.15
1687190251,0.14
1687192051,0.14
1687193851,0.12
1687195651,0.12
1687197451,0.12
1687199251,0.1
1687201051,0.11
1687202851,0.11
1687204651,0.13
1687206451,0.13
1687208251,0.15
1687210051,0.17
1687211851,0.16
1687213651,0.15
1687215451,0.16
1687217251,0.18
1687219051,0.17
1687220851,0.15
1687222651,0.15
1687224451,0.15
1687226251,0.15
1687228051,0.12
1687229851,0.12
1687231651,0.11
1687233451,0.13
1687235251,0.09
1687237051,0.08
1687238851,0.09
1687240651,0.12
1687242451,0.13
1687244251,0.13
1687246051,0.13
1687247851,0.13
1687249651,0.12
1687251451,0.14
1687253251,0.1
1687255051,0.09
1687256851,0.09
1687258651,0.1
1687260451,0.1
1687262251,0.08
1687264051,0.09
1687265851,0.13
1687267651,0.1
1687269451,0.08
1687271251,0.09
1687273051,0.09
1687274851,0.1
1687276651,0.11
1687278451,0.1
1687280251,0.09
1687282051,0.09
1687283851,0.11
1687285651,0.1
1687287451,0.08
1687289251,0.1
1687291051,0.08
1687292851,0.07
1687294651,0.08
1687296451,0.1
1687298251,0.11
1687300051,0.1
1687301851,0.09
1687303651,0.1
1687305451,0.07
1687307251,0.09
1687309051,0.1
1687310851,0.08
1687312651,0.09
1687314451,0.09
1687316251,0.1
1687318051,0.1
1687319851,0.08
1687321651,0.08
1687323451,0.1
1687325251,0.09
1687327051,0.1
1687328851,0.1
1687330651,0.1
1687332451,0.12
1687334251,0.11
1687336051,0.1
1687337851,0.09
1687339651,0.11
1687341451,0.11
1687343251,0.1
1687345051,0.1
1687346851,0.1
1687348651,0.1
1687350451,0.1
1687352251,0.1
1687354051,0.1
1687355851,0.1
1687357651,0.1
1687359451,0.09
1687361251,0.09
1687363051,0.08
1687364851,0.1
1687366651,0.08
1687368451,0.09
1687370251,0.09
1687372051,0.08
1687373851,0.08
1687375651,0.08
1687377451,0.07
1687379251,0.07
1687381051,0.08
1687382851,0.08
1687384651,0.08
1687386451,0.08
1687388251,0.08
1687390051,0.08
1687391851,0.07
1687393651,0.07
1687395451,0.08
1687397251,0.07
1687399051,0.08
1687400851,0.08
1687402651,0.11
1687404451,0.12
1687406251,0.15
1687408051,0.12
1687409851,0.12
1687411651,0.13
1687413451,0.12
1687415251,0.12
1687417051,0.14
1687418851,0.12
1687420651,0.13
1687422451,0.15
1687424251,0.18
1687426051,0.19
1687427851,0.19
1687429651,0.16
1687431451,0.13
1687433251,0.14
1687435051,0.12
1687436851,0.12
1687438651,0.14
1687440451,0.1
1687442251,0.13
1687444051,0.11
1687445851,0.15
1687447651,0.16
1687449451,0.12
1687451251,0.12
1687453051,0.14
1687454851,0.11
1687456651,0.12
1687458451,0.11
1687460251,0.11
1687462051,0.12
1687463851,0.12
1687465651,0.12
1687467451,0.16
1687469251,0.15
1687471051,0.22
1687472851,0.13
1687474651,0.12
1687476451,0.15
1687478251,0.15
1687480051,0.17
1687481851,0.17
1687483651,0.18
1687485451,0.17
1687487251,0.15
1687489051,0.13
1687490851,0.12
1687492651,0.16
1687494451,0.09
1687496251,0.07
1687498051,0.1
1687499851,0.1
1687501651,0.09
1687503451,0.12
1687505251,0.1
1687507051,0.11
1687508851,0.09
1687510651,0.07
1687512451,0.08
1687514251,0.09
1687516051,0.09
1687517851,0.07
1687519651,0.07
1687521451,0.09
1687523251,0.11
1687525051,0.13
1687526851,0.1
1687528651,0.11
1687530451,0.14
1687532251,0.16
1687534051,0.14
1687535851,0.14
1687537651,0.11
1687539451,0.11
1687541251,0.14
1687543051,0.12
1687544851,0.16
1687546651,0.15
1687548451,0.12
1687550251,0.1
1687552051,0.13
1687553851,0.16
1687555651,0.15
1687557451,0.15
1687559251,0.1
1687561051,0.1
1687562851,0.13
1687564651,0.13
1687566451,0.13
1687568251,0.11
1687570051,0.13
1687571851,0.13
1687573651,0.15
1687575451,0.13
1687577251,0.14
1687579051,0.18
1687580851,0.19
1687582651,0.17
1687584451,0.18
1687586251,0.18
1687588051,0.18
1687589851,0.21
1687591651,0.16
1687593451,0.18
1687595251,0.16
1687597051,0.17
1687598851,0.18
1687600651,0.17
1687602451,0.15
1687604251,0.13
1687606051,0.13
1687607851,0.13
1687609651,0.17
1687611451,0.15
1687613251,0.12
1687615051,0.13
1687616851,0.14
1687618651,0.12
1687620451,0.16
1687622251,0.13
1687624051,0.12
1687625851,0.12
1687627651,0.12
1687629451,0.12
1687631251,0.14
1687633051,0.12
1687634851,0.12
1687636651,0.11
1687638451,0.11
1687640251,0.11
1687642051,0.11
1687643851,0.1
1687645651,0.09
1687647451,0.1
1687649251,0.1
1687651051,0.09
1687652851,0.1
1687654651,0.09
1687656451,0.1
1687658251,0.1
1687660051,0.09
1687661851,0.11
1687663651,0.1
1687665451,0.1
1687667251,0.11
1687669051,0.08
1687670851,0.08
1687672651,0.08
1687674451,0.09
1687676251,0.11
1687678051,0.07
1687679851,0.09
1687681651,0.09
1687683451,0.09
1687685251,0.1
1687687051,0.08
1687688851,0.07
1687690651,0.05
1687692451,0.05
1687694251,0.07
1687696051,0.11
1687697851,0.1
1687699651,0.08
1687701451,0.08
1687703251,0.1
1687705051,0.11
1687706851,0.13
1687708651,0.1
1687710451,0.09
1687712251,0.11
1687714051,0.12
1687715851,0.08
1687717651,0.13
1687719451,0.09
1687721251,0.07
1687723051,0.07
1687724851,0.1
1687726651,0.1
1687728451,0.1
1687730251,0.09
1687732051,0.07
1687733851,0.08
1687735651,0.09
1687737451,0.1
1687739251,0.1
1687741051,0.09
1687742851,0.06
1687744651,0.05
1687746451,0.07
1687748251,0.06
1687750051,0.06
1687751851,0.05
1687753651,0.08
1687755451,0.06
1687757251,0.07
1687759051,0.07
1687760851,0.08
1687762651,0.09
1687764451,0.09
1687766251,0.09
1687768051,0.09
1687769851,0.09
1687771651,0.1
1687773451,0.1
1687775251,0.09
1687777051,0.07
1687778851,0.07
1687780651,0.08
1687782451,0.1
1687784251,0.08
1687786051,0.08
1687787851,0.08
1687789651,0.1
1687791451,0.09
1687793251,0.08
1687795051,0.1
1687796851,0.1
1687798651,0.11
1687800451,0.11
1687802251,0.1
1687804051,0.11
1687805851,0.13
1687807651,0.14
1687809451,0.14
1687811251,0.17
1687813051,0.21
1687814851,0.21
1687816651,0.22
1687818451,0.25
1687820251,0.3
1687822051,0.33
1687823851,0.38
1687825651,0.42
1687827451,0.49
1687829251,0.57
1687831051,0.6
1687832851,0.64
1687834651,0.61
1687836451,0.63
1687838251,0.67
1687840051,0.63
1687841851,0.65
1687843651,0.71
1687845451,0.63
1687847251,0.64
1687849051,0.66
1687850851,0.58
1687852651,0.6
1687854451,0.56
1687856251,0.6
1687858051,0.57
1687859851,0.62
1687861651,0.59
1687863451,0.61
1687865251,0.58
1687867051,0.59
1687868851,0.54
1687870651,0.5
1687872451,0.49
1687874251,0.51
1687876051,0.45
1687877851,0.43
1687879651,0.42
1687881451,0.42
1687883251,0.43
1687885051,0.43
1687886851,0.4
1687888651,0.47
1687890451,0.47
1687892251,0.44
1687894051,0.42
1687895851,0.4
1687897651,0.39
1687899451,0.42
1687901251,0.39
1687903051,0.4
1687904851,0.39
1687906651,0.43
1687908451,0.42
1687910251,0.4
1687912051,0.42
1687913851,0.41
1687915651,0.43
1687917451,0.42
1687919251,0.41
1687921051,0.42
1687922851,0.41
1687924651,0.43
1687926451,0.43
1687928251,0.44
1687930051,0.46
1687931851,0.45
1687933651,0.45
1687935451,0.45
1687937251,0.46
1687939051,0.43
1687940851,0.39
1687942651,0.43
1687944451,0.4
1687946251,0.42
1687948051,0.41
1687949851,0.42
1687951651,0.4
1687953451,0.38
1687955251,0.39
1687957051,0.35
1687958851,0.36
1687960651,0.36
1687962451,0.35
1687964251,0.31
1687966051,0.3
1687967851,0.33
1687969651,0.33
1687971451,0.33
1687973251,0.35
1687975051,0.34
1687976851,0.34
1687978651,0.36
1687980451,0.36
1687982251,0.35
1687984051,0.41
1687985851,0.42
1687987651,0.43
1687989451,0.44
1687991251,0.45
1687993051,0.42
1687994851,0.47
1687996651,0.49
1687998451,0.49
1688000251,0.48
1688002051,0.47
1688003851,0.5
1688005651,0.51
1688007451,0.53
1688009251,0.52
1688011051,0.5
1688012851,0.46
1688014651,0.45
1688016451,0.46
1688018251,0.45
1688020051,0.45
1688021851,0.44
1688023651,0.42
1688025451,0.43
1688027251,0.42
1688029051,0.4
1688030851,0.36
1688032651,0.35
1688034451,0.36
1688036251,0.34
1688038051,0.37
1688039851,0.36
1688041651,0.39
1688043451,0.38
1688045251,0.38
1688047051,0.35
1688048851,0.36
1688050651,0.36
1688052451,0.37
1688054251,0.35
1688056051,0.35
1688057851,0.35
1688059651,0.34
1688061451,0.33
1688063251,0.32
1688065051,0.3
1688066851,0.29
1688068651,0.29
1688070451,0.27
1688072251,0.3
1688074051,0.29
1688075851,0.27
1688077651,0.27
1688079451,0.27
1688081251,0.27
1688083051,0.27
1688084851,0.26
1688086651,0.26
1688088451,0.27
1688090251,0.27
1688092051,0.3
1688093851,0.29
1688095651,0.3
1688097451,0.28
1688099251,0.28
1688101051,0.31
1688102851,0.29
1688104651,0.28
1688106451,0.27
1688108251,0.27
1688110051,0.25
1688111851,0.25
1688113651,0.26
1688115451,0.25
1688117251,0.23
1688119051,0.23
1688120851,0.21
1688122651,0.2
1688124451,0.18
1688126251,0.19
1688128051,0.18
1688129851,0.18
1688131651,0.16
1688133451,0.15
1688135251,0.15
1688137051,0.14
1688138851,0.13
1688140651,0.13
1688142451,0.14
1688144251,0.15
1688146051,0.14
1688147851,0.14
1688149651,0.13
1688151451,0.15
1688153251,0.14
1688155051,0.13
1688156851,0.13
1688158651,0.13
1688160451,0.11
1688162251,0.12
1688164051,0.11
1688165851,0.1
1688167651,0.1
1688169451,0.13
1688171251,0.11
1688173051,0.11
1688174851,0.1
1688176651,0.1
1688178451,0.1
1688180251,0.1
1688182051,0.11
1688183851,0.11
1688185651,0.09
1688187451,0.09
1688189251,0.08
1688191051,0.09
1688192851,0.09
1688194651,0.08
1688196451,0.09
1688198251,0.08
1688200051,0.09
1688201851,0.1
1688203651,0.12
1688205451,0.09
1688207251,0.11
1688209051,0.12
1688210851,0.12
1688212651,0.14
1688214451,0.13
1688216251,0.12
1688218051,0.11
1688219851,0.1
1688221651,0.13
1688223451,0.14
1688225251,0.13
1688227051,0.14
1688228851,0.14
1688230651,0.17
1688232451,0.17
1688234251,0.17
1688236051,0.15
1688237851,0.16
1688239651,0.2
1688241451,0.2
1688243251,0.23
1688245051,0.23
1688246851,0.22
1688248651,0.23
1688250451,0.26
1688252251,0.27
1688254051,0.29
1688255851,0.28
1688257651,0.28
1688259451,0.34
1688261251,0.44
1688263051,0.51
1688264851,0.51
1688266651,0.51
1688268451,0.55
1688270251,0.47
1688272051,0.43
1688273851,0.47
1688275651,0.46
1688277451,0.45
1688279251,0.41
1688281051,0.37
1688282851,0.32
1688284651,0.28
1688286451,0.32
1688288251,0.36
1688290051,0.36
1688291851,0.36
1688293651,0.35
1688295451,0.38
1688297251,0.36
1688299051,0.35
1688300851,0.37
1688302651,0.34
1688304451,0.33
1688306251,0.34
1688308051,0.31
1688309851,0.29
1688311651,0.29
1688313451,0.28
1688315251,0.28
1688317051,0.27
1688318851,0.28
1688320651,0.25
1688322451,0.23
1688324251,0.24
1688326051,0.21
1688327851,0.22
1688329651,0.22
1688331451,0.22
1688333251,0.23
1688335051,0.21
1688336851,0.21
1688338651,0.22
1688340451,0.2
1688342251,0.21
1688344051,0.22
1688345851,0.21
1688347651,0.23
1688349451,0.23
1688351251,0.25
1688353051,0.22
1688354851,0.22
1688356651,0.22
1688358451,0.24
1688360251,0.24
1688362051,0.24
1688363851,0.23
1688365651,0.22
1688367451,0.2
1688369251,0.22
1688371051,0.21
1688372851,0.2
1688374651,0.21
1688376451,0.22
1688378251,0.22
1688380051,0.24
1688381851,0.22
1688383651,0.24
1688385451,0.22
1688387251,0.2
1688389051,0.22
1688390851,0.22
1688392651,0.22
1688394451,0.2
1688396251,0.2
1688398051,0.2
1688399851,0.17
1688401651,0.17
1688403451,0.18
1688405251,0.18
1688407051,0.17
1688408851,0.17
1688410651,0.22
1688412451,0.23
1688414251,0.18
1688416051,0.18
1688417851,0.19
1688419651,0.2
1688421451,0.22
1688423251,0.21
1688425051,0.18
1688426851,0.2
1688428651,0.19
1688430451,0.18
1688432251,0.2
1688434051,0.19
1688435851,0.19
1688437651,0.2
1688439451,0.2
1688441251,0.2
1688443051,0.19
1688444851,0.18
1688446651,0.2
1688448451,0.22
1688450251,0.16
1688452051,0.15
1688453851,0.16
1688455651,0.16
1688457451,0.15
1688459251,0.15
1688461051,0.16
1688462851,0.19
1688464651,0.26
1688466451,1.76
1688468251,0.19
1688470051,0.17
1688471851,0.15
1688473651,0.15
1688475451,0.14
1688477251,0.14
1688479051,0.14
1688480851,0.15
1688482651,0.12
1688484451,0.15
1688486251,0.13
1688488051,0.11
1688489851,0.14
1688491651,0.14
1688493451,0.13
1688495251,0.15
1688497051,0.18
1688498851,0.15
1688500651,0.13
1688502451,0.15
1688504251,0.14
1688506051,0.14
1688507851,0.15
1688509651,0.16
1688511451,0.15
1688513251,0.15
1688515051,0.14
1688516851,0.13
1688518651,0.11
1688520451,0.12
1688522251,0.11
1688524051,0.14
1688525851,0.15
1688527651,0.15
1688529451,0.14
1688531251,0.14
1688533051,0.11
1688534851,0.11
1688536651,0.1
1688538451,0.09
1688540251,0.1
1688542051,0.11
1688543851,0.11
1688545651,0.09
1688547451,0.1
1688549251,0.1
1688551051,0.07
1688552851,0.07
1688554651,0.06
1688556451,0.08
1688558251,0.07
1688560051,0.07
1688561851,0.07
1688563651,0.06
1688565451,0.08
1688567251,0.07
1688569051,0.07
1688570851,0.08
1688572651,0.07
1688574451,0.07
1688576251,0.1
1688578051,0.08
1688579851,0.08
1688581651,0.07
1688583451,0.07
1688585251,0.07
1688587051,0.09
1688588851,0.08
1688590651,0.1
1688592451,0.1
1688594251,0.08
1688596051,0.06
1688597851,0.07
1688599651,0.09
1688601451,0.07
1688603251,0.07
1688605051,0.07
1688606851,0.08
1688608651,0.09
1688610451,0.1
1688612251,0.1
1688614051,0.1
1688615851,0.1
1688617651,0.08
1688619451,0.08
1688621251,0.08
1688623051,0.08
1688624851,0.09
1688626651,0.1
1688628451,0.12
1688630251,0.11
1688632051,0.13
1688633851,0.11
1688635651,0.12
1688637451,0.12
1688639251,0.11
1688641051,0.12
1688642851,0.13
1688644651,0.14
1688646451,0.13
1688648251,0.13
1688650051,0.14
1688651851,0.14
1688653651,0.15
1688655451,0.16
1688657251,0.16
1688659051,0.18
1688660851,0.17
1688662651,0.16
1688664451,0.17
1688666251,0.17
1688668051,0.17
1688669851,0.17
1688671651,0.16
1688673451,0.17
1688675251,0.15
1688677051,0.17
1688678851,0.16
1688680651,0.14
1688682451,0.15
1688684251,0.14
1688686051,0.14
1688687851,0.16
1688689651,0.16
1688691451,0.17
1688693251,0.16
1688695051,0.18
1688696851,0.17
1688698651,0.19
1688700451,0.2
1688702251,0.19
1688704051,0.21
1688705851,0.22
1688707651,0.24
1688709451,0.24
1688711251,0.23
1688713051,0.23
1688714851,0.23
1688716651,0.22
1688718451,0.21
1688720251,0.22
1688722051,0.18
1688723851,0.19
1688725651,0.18
1688727451,0.18
1688729251,0.19
1688731051,0.21
1688732851,0.23
1688734651,0.23
1688736451,0.23
1688738251,0.23
1688740051,0.23
1688741851,0.26
1688743651,0.27
1688745451,0.26
1688747251,0.41
1688749051,0.26
1688750851,0.26
1688752651,0.25
1688754451,0.24
1688756251,0.22
1688758051,0.2
1688759851,0.21
1688761651,0.21
1688763451,0.18
1688765251,0.19
1688767051,0.2
1688768851,0.19
1688770651,0.22
1688772451,0.21
1688774251,0.3
1688776051,0.25
1688777851,0.25
1688779651,0.38
1688781451,0.22
1688783251,1.34
1688785051,0.21
1688786851,0.21
1688788651,0.18
1688790451,0.25
1688792251,0.2
1688794051,0.3
1688795851,0.22
1688797651,0.27
1688799451,0.96
1688801251,0.24
1688803051,0.21
1688804851,0.22
1688806651,0.2
1688808451,0.2
1688810251,0.19
1688812051,0.17
1688813851,0.15
1688815651,0.17
1688817451,0.26
1688819251,0.19
1688821051,0.18
1688822851,0.2
1688824651,0.16
1688826451,0.16
1688828251,0.14
1688830051,0.16
1688831851,0.15
1688833651,0.16
1688835451,0.22
1688837251,0.27
1688839051,0.23
1688840851,0.24
1688842651,0.24
1688844451,0.28
1688846251,0.23
1688848051,0.26
1688849851,0.21
1688851651,0.19
1688853451,0.24
1688855251,0.22
1688857051,0.19
1688858851,1.24
1688860651,0.86
1688862451,1.44
1688864251,0.91
1688866051,0.76
1688867851,0.25
1688869651,0.2
1688871451,0.22
1688873251,0.21
1688875051,0.18
1688876851,0.13
1688878651,0.17
1688880451,0.14
1688882251,0.14
1688884051,0.1
1688885851,0.09
1688887651,0.1
1688889451,0.09
1688891251,0.11
1688893051,0.12
1688894851,0.11
1688896651,0.11
1688898451,0.12
1688900251,0.13
1688902051,0.14
1688903851,0.15
1688905651,0.18
1688907451,0.17
1688909251,0.2
1688911051,0.19
1688912851,0.19
1688914651,0.2
1688916451,0.22
1688918251,0.24
1688920051,0.23
1688921851,0.24
1688923651,0.25
1688925451,0.23
1688927251,0.22
1688929051,0.23
1688930851,0.23
1688932651,0.21
1688934451,0.22
1688936251,0.22
1688938051,0.21
1688939851,0.22
1688941651,0.2
1688943451,0.21
1688945251,0.22
1688947051,0.22
1688948851,0.25
1688950651,0.23
1688952451,0.23
1688954251,0.21
1688956051,0.2
1688957851,0.22
1688959651,0.22
1688961451,0.21
1688963251,0.21
1688965051,0.22
1688966851,0.2
1688968651,0.2
1688970451,0.19
1688972251,0.18
1688974051,0.19
1688975851,0.18
1688977651,0.17
1688979451,0.17
1688981251,0.15
1688983051,0.14
1688984851,0.13
1688986651,0.12
1688988451,0.13
1688990251,0.14
1688992051,0.15
1688993851,0.11
1688995651,0.11
1688997451,0.11
1688999251,0.11
1689001051,0.1
1689002851,0.1
1689004651,0.12
1689006451,0.14
1689008251,0.12
1689010051,0.12
1689011851,0.13
1689013651,0.14
1689015451,0.13
1689017251,0.14
1689019051,0.13
1689020851,0.15
1689022651,0.15
1689024451,0.14
1689026251,0.15
1689028051,0.13
1689029851,0.14
1689031651,0.12
