Time,AT_C,RH_%,BP_mbar,Wspd_kts,Wgst_kts,Wdir_degT
9/3/21 8:03,11.44,88.4,1002.918,6.804,14.95,293.2
9/3/21 8:33,11.23,92.5,1002.813,8.79,15.32,311.1
9/3/21 9:03,11.22,93.3,1002.973,6.212,11.46,304.2
9/3/21 9:33,11.63,91.3,1002.876,5.233,11.4,277.7
9/3/21 10:03,11.83,88.7,1002.952,10.67,19.94,285.2
9/3/21 10:33,11.79,89,1002.995,9.32,13.73,286.6
9/3/21 11:03,11.79,90.8,1002.952,6.302,10.24,288.9
9/3/21 11:33,12.01,89.2,1002.926,10.84,15.48,275.7
9/3/21 12:03,11.76,92.9,1002.953,9.86,16.47,270.8
9/3/21 12:33,11.36,95.1,1003.056,9.02,16.92,281.1
9/3/21 13:03,10.97,96,1003.169,8.52,12.86,283.4
9/3/21 13:33,10.91,96.1,1003.316,8.11,14.22,277.8
9/3/21 14:03,10.74,97.5,1003.417,5.592,8.52,297.6
9/3/21 14:33,10.88,95.7,1003.436,5.088,8.9,292.2
9/3/21 15:03,10.78,97,1003.445,4.838,7.403,315.5
9/3/21 15:33,10.95,96.7,1003.522,5.468,8.07,309
9/3/21 16:03,10.57,100,1003.733,5.297,8.76,302.6
9/3/21 16:33,10.1,99.9,1003.911,4.691,7.523,350
9/3/21 17:03,10.36,99.6,1004.109,4.641,8.07,302.4
9/3/21 17:33,10.43,98.6,1004.338,6.741,9.1,325.9
9/3/21 18:03,10.26,99.8,1004.568,7.999,10.06,320.2
9/3/21 18:33,10.77,91.5,1004.912,3.619,7.364,306.7
9/3/21 19:03,11.12,87.5,1005.262,4.712,7.894,303.9
9/3/21 19:33,11.29,85.7,1005.577,4.245,6.926,294.1
9/3/21 20:03,11.12,89.9,1005.802,6.177,9.26,311.1
9/3/21 20:33,10.68,97.1,1006.046,8.89,11.52,316.1
9/3/21 21:03,10.38,98.2,1006.258,9.37,13.1,316.7
9/3/21 21:33,10.76,95.9,1006.342,6.736,10.08,307.1
9/3/21 22:03,10.68,97.4,1006.425,8,14.04,287.4
9/3/21 22:33,11.05,94.2,1006.597,9.2,15.59,308.4
9/3/21 23:03,11.05,95.2,1006.763,7.764,17.16,288.8
9/3/21 23:33,11.23,94.1,1006.658,9.75,19.41,306
9/4/21 0:03,11.16,94.5,1006.729,11.93,22.91,306.2
9/4/21 0:33,11.21,94.6,1006.788,10.69,18.8,303.8
9/4/21 1:03,11.26,93.9,1006.851,10.98,16.76,286.8
9/4/21 1:33,11.22,95.5,1006.909,12.79,23.17,283.3
9/4/21 2:03,11.44,94,1006.734,9.83,19.6,288.8
9/4/21 2:33,11.26,96.2,1006.837,8.27,14.41,291.4
9/4/21 3:03,11.5,94,1006.729,12.43,23.21,304.1
9/4/21 3:33,11.35,96,1007.021,9.4,16.43,296.3
9/4/21 4:03,10.46,98.3,1007.185,11.85,20.7,313.8
9/4/21 4:33,10.71,95.7,1007.301,9.35,15.48,302.6
9/4/21 5:03,10.63,93.2,1007.333,10.56,14.94,315.9
9/4/21 5:33,10.69,92.1,1007.418,8.54,13.29,323.4
9/4/21 6:03,10.5,94.2,1007.701,8.65,14.17,329.8
9/4/21 6:33,10.15,93.6,1007.797,7.452,12.98,306.1
9/4/21 7:03,10.1,92,1008.011,9.97,14.34,312.2
9/4/21 7:33,10.23,92.1,1008.072,9.96,13.32,315.9
9/4/21 8:03,10.31,90.9,1008.263,9.31,13.81,306.5
9/4/21 8:33,10.27,91.8,1008.345,9.57,15.92,295.8
9/4/21 9:03,10.16,93.4,1008.396,8.49,15.74,294.2
9/4/21 9:33,10.52,91.9,1008.417,8.13,13.9,285.2
9/4/21 10:03,10.32,94.8,1008.42,8.69,13.94,291.9
9/4/21 10:33,10.35,94.1,1008.653,8.6,15.09,283.9
9/4/21 11:03,10.53,94.4,1008.695,7.882,13.61,285.9
9/4/21 11:33,10.42,96.2,1008.761,8.56,14.33,281.7
9/4/21 12:03,10.28,97.3,1008.708,7.894,14.25,300.4
9/4/21 12:33,9.99,98.1,1008.637,8.49,14.12,308.8
9/4/21 13:03,9.79,98,1008.529,8.97,14.46,309.8
9/4/21 13:33,9.55,96.7,1008.372,8.24,10.99,325.9
9/4/21 14:03,9.85,93,1008.292,4.719,8.43,304.9
9/4/21 14:33,9.4,98.1,1008.09,2.66,3.463,332.7
9/4/21 15:03,9.27,100,1007.991,0.737,1.367,79.56
9/4/21 15:33,9.29,100,1008.101,0.78,1.486,51.68
9/4/21 16:03,9.45,100,1008.228,3.082,5.453,14.93
9/4/21 16:33,9.57,97.2,1008.205,2.349,5.692,297.1
9/4/21 17:03,9.33,100,1008.183,2.031,3.357,3.468
9/4/21 17:33,9.62,98.5,1008.229,0.953,2.654,192.6
9/4/21 18:03,9.61,97.8,1008.392,0.922,1.38,142.2
9/4/21 18:33,9.96,92.9,1008.467,1.47,3.304,347.1
9/4/21 19:03,10.54,85.4,1008.367,4.49,7.695,289.5
9/4/21 19:33,10.65,85.1,1008.543,4.069,7.443,279.7
9/4/21 20:03,10.8,84.4,1008.703,3.944,7.881,283.5
9/4/21 20:33,10.84,83.6,1008.703,5.503,9.22,315.7
9/4/21 21:03,10.55,89.4,1008.79,3.689,7.549,3.749
9/4/21 21:33,10.84,90.4,1009.022,2.307,4.392,358.1
9/4/21 22:03,10.81,90.6,1009.068,5.251,6.74,327.7
9/4/21 22:33,10.97,89.7,1008.734,5.112,8.81,346.9
9/4/21 23:03,10.99,87.6,1008.818,5.96,9.49,342.7
9/4/21 23:33,10.92,87.9,1008.803,8.29,10.32,318.9
9/5/21 0:03,10.63,89.3,1008.824,9.08,11.16,324.4
9/5/21 0:33,10.56,90,1008.732,6.44,8.73,336.1
9/5/21 1:03,10.42,90.9,1008.702,4.22,7.695,342
9/5/21 1:33,10.75,90.4,1008.455,4.052,7.111,353.2
9/5/21 2:03,10.67,88.8,1008.316,5.564,7.762,330.7
9/5/21 2:33,10.56,89.9,1008.336,6.083,7.908,332.4
9/5/21 3:03,10.73,85.7,1008.266,8.24,11.4,319
9/5/21 3:33,10.68,87.4,1008.198,9.43,12.14,324.5
9/5/21 4:03,9.96,95.3,1008.203,7.258,9.1,328.3
9/5/21 4:33,10.09,94.8,1008.293,2.739,5.48,5.667
9/5/21 5:03,10.2,94.2,1008.299,4.844,7.337,336.2
9/5/21 5:33,10.1,94.3,1008.459,2.274,3.741,8.36
9/5/21 6:03,10.26,91.3,1008.526,3.173,5.174,334.6
9/5/21 6:33,10.35,89.5,1008.775,4.252,6.66,320.7
9/5/21 7:03,10.4,89.4,1008.837,1.621,2.985,3.465
9/5/21 7:33,9.79,94.1,1009.035,0.806,1.3,251.8
9/5/21 8:03,9.88,94.9,1009.124,1.746,6.196,294.6
9/5/21 8:33,10.16,91.9,1009.22,5.162,7.191,327.3
9/5/21 9:03,10.19,92,1009.449,4.071,7.496,342.7
9/5/21 9:33,9.92,94.8,1009.552,6.405,7.961,321.5
9/5/21 10:03,9.76,96.4,1009.826,4.411,6.395,9.27
9/5/21 10:33,9.85,94.9,1010.026,2.754,5.546,329.3
9/5/21 11:03,9.76,94.9,1010.204,2.797,5.175,358
9/5/21 11:33,9.91,91,1010.353,2.997,5.373,345.4
9/5/21 12:03,10.05,92.2,1010.515,1.556,3.463,58.77
9/5/21 12:33,9.59,96.3,1010.534,1.685,4.883,223.5
9/5/21 13:03,9.58,95.3,1010.775,2.132,4.896,290.5
9/5/21 13:33,9.89,93.2,1010.871,3.012,4.498,334.7
9/5/21 14:03,9.92,92.3,1011.02,4.446,6.475,323.6
9/5/21 14:33,9.74,95.1,1011.26,1.49,3.105,66.05
9/5/21 15:03,9.59,94.9,1011.326,4.753,6.793,328.1
9/5/21 15:33,9.48,95.9,1011.515,3.145,4.816,12.61
9/5/21 16:03,9.62,94.9,1011.813,3.431,5.4,15.23
9/5/21 16:33,9.48,94.5,1012.025,3.932,7.589,11.5
9/5/21 17:03,9.08,97.2,1012.508,2.813,5.931,303.9
9/5/21 17:33,9.66,93,1012.839,4.825,9.25,299.2
9/5/21 18:03,9.66,92.9,1013.209,6.131,7.921,315.6
9/5/21 18:33,10.9,90.3,1013.603,1.073,2.335,64.89
9/5/21 19:03,10.9,80.1,1013.868,4.019,6.236,341.7
9/5/21 19:33,10.16,90.3,1014.399,6.51,11.5,295.5
9/5/21 20:03,10.04,86.6,1014.652,7.356,12.55,9.76
9/5/21 20:33,10.08,87.9,1014.815,7.579,10.38,324.7
9/5/21 21:03,10.13,81.6,1015.134,8.66,12.41,317.5
9/5/21 21:33,10.38,80.1,1015.385,7.269,12.37,315.1
9/5/21 22:03,10.49,77.18,1015.61,7.313,11.26,306.9
9/5/21 22:33,10.59,76.17,1015.666,6.87,9.83,315.4
9/5/21 23:03,10.48,72.49,1015.79,7.83,9.69,325.2
9/5/21 23:33,10.83,66.45,1015.889,7.53,9.06,324.2
9/6/21 0:03,10.68,64.24,1015.906,6.975,9.09,329.2
9/6/21 0:33,10.93,61.03,1016.15,6.086,9.71,317.3
9/6/21 1:03,10.99,60.42,1016.18,6.8,9.17,324.6
9/6/21 1:33,11.01,58.2,1016.165,7.063,8.77,320.1
9/6/21 2:03,11.3,56.28,1016.38,4.476,8.57,312.8
9/6/21 2:33,11.07,59.51,1016.51,7.086,8.78,321
9/6/21 3:03,11.3,61.24,1016.579,4.761,7.695,314.3
9/6/21 3:33,10.7,64.58,1016.616,3.282,6.209,287.9
9/6/21 4:03,10.73,65.47,1016.737,5.408,8.08,315.2
9/6/21 4:33,10.86,65.16,1016.737,5.235,9.91,289
9/6/21 5:03,10.91,63.47,1016.896,4.779,8.96,283.6
9/6/21 5:33,10.87,65.83,1016.96,5.186,8.04,305.7
9/6/21 6:03,10.69,72.16,1017.128,4.893,7.616,305.6
9/6/21 6:33,10.63,71.58,1017.365,3.36,7.258,290.2
9/6/21 7:03,10.51,70.62,1017.381,4.316,7.165,281
9/6/21 7:33,9.86,74.75,1017.576,4.213,6.66,258.4
9/6/21 8:03,10.27,72.48,1017.484,4.95,7.842,272.2
9/6/21 8:33,10.23,71.96,1017.43,4.227,6.608,264.7
9/6/21 9:03,10.06,74.97,1017.594,5.256,7.882,246.1
9/6/21 9:33,9.66,76.67,1017.753,3.272,6.793,245.3
9/6/21 10:03,9.65,73.5,1017.953,1.378,3.052,343.5
9/6/21 10:33,8.08,80.1,1018.078,3.629,6.078,176.5
9/6/21 11:03,7.559,83.7,1018.142,3.359,4.911,156
9/6/21 11:33,8.18,81.4,1018.308,3.543,5.163,138.2
9/6/21 12:03,8.02,86.6,1018.145,3.087,5.189,154.9
9/6/21 12:33,8.76,80.1,1017.824,2.107,3.305,131
9/6/21 13:03,8.48,83.3,1017.49,1.82,3.026,160.1
9/6/21 13:33,7.537,85.4,1017.731,1.672,3.053,173.9
9/6/21 14:03,8.34,81.4,1018.062,1.106,1.659,195
9/6/21 14:33,8.37,82.7,1017.802,1.805,3.066,135.2
9/6/21 15:03,8.35,82.1,1017.649,2.113,3.013,174.2
9/6/21 15:33,8.45,83.6,1017.231,3.245,5.203,127.9
9/6/21 16:03,8.48,83.4,1017.158,0.665,1.38,43.53
9/6/21 16:33,8.75,83.3,1017.419,1.197,3.451,109.4
9/6/21 17:03,9.37,78.71,1017.43,2.444,3.663,103.8
9/6/21 17:33,9.95,76,1017.206,3.522,5.52,205.7
9/6/21 18:03,10.28,72.12,1017.451,0.714,1.115,135.2
9/6/21 18:33,10.08,79.45,1017.78,1.921,4.1,2.363
9/6/21 19:03,10.65,74.48,1017.492,3.79,6.82,169.8
9/6/21 19:33,11.84,64.4,1016.804,6.633,8.56,174.5
9/6/21 20:03,11.89,67.13,1016.675,5.924,9.02,146.4
9/6/21 20:33,12.4,62.3,1016.591,5.114,7.921,134.3
9/6/21 21:03,12.61,61.74,1016.591,4.592,7.908,134.5
9/6/21 21:33,10.59,80.8,1016.614,4.703,7.735,327.1
9/6/21 22:03,11.1,76.81,1016.84,1.904,3.131,338.1
9/6/21 22:33,11.24,76.86,1016.756,0.937,1.353,194.9
9/6/21 23:03,11.27,77.11,1016.583,0.955,2.202,60.12
9/6/21 23:33,11.91,72.91,1016.259,1.947,4.657,278.4
9/7/21 0:03,10.98,87.1,1016.147,2.815,4.683,258
9/7/21 0:33,10.56,91.1,1015.934,3.783,5.214,166.8
9/7/21 1:03,11.28,82.7,1015.387,2.757,3.45,187
9/7/21 1:33,11.1,85.2,1015.537,2.129,3.489,340.4
9/7/21 2:03,11.68,76.41,1015.347,1.771,4.246,198
9/7/21 2:33,11.94,71.67,1015.016,3.485,7.483,161.9
9/7/21 3:03,11.75,75.94,1014.555,5.344,7.602,171
9/7/21 3:33,11.76,75.04,1014.127,4.128,7.218,178.1
9/7/21 4:03,11.71,75.17,1014.454,1.384,2.428,192.5
9/7/21 4:33,10.44,89.5,1014.292,2.05,3.317,94.8
9/7/21 5:03,10.82,80,1013.963,3.547,5.771,213.2
9/7/21 5:33,10.36,86.8,1013.95,6.733,10.16,181.3
9/7/21 6:03,10.27,86.2,1014.041,4.598,6.912,180.1
9/7/21 6:33,9.98,89.8,1013.772,5.248,8.09,154.5
9/7/21 7:03,10.81,80.2,1013.524,8.01,10.34,159.1
9/7/21 7:33,10.6,83,1013.486,6.688,9,152.6
9/7/21 8:03,10.77,78.86,1013.307,5.975,8.73,167.3
9/7/21 8:33,10.6,81.6,1012.993,4.317,6.342,183.6
9/7/21 9:03,10.65,81.2,1012.616,5.701,8.01,177
9/7/21 9:33,10.59,82.8,1012.407,5.301,8.31,188.6
9/7/21 10:03,10.58,81.9,1012.313,3.624,5.639,187
9/7/21 10:33,10.65,81.8,1012.102,7.092,9.38,157.3
9/7/21 11:03,10.68,79.57,1011.932,5.677,8.78,157.2
9/7/21 11:33,10.38,82.5,1011.85,5.594,8.88,188.5
9/7/21 12:03,10.2,85.4,1011.649,6.422,9.21,179.4
9/7/21 12:33,9.99,86,1011.331,6.091,8.07,177.3
9/7/21 13:03,9.98,86.2,1011.051,6.472,8.28,176.3
9/7/21 13:33,10.09,82.2,1010.858,7.388,10.95,179.9
9/7/21 14:03,10.31,80.3,1010.742,6.495,8.9,179.4
9/7/21 14:33,10.2,83.6,1010.423,6.357,8.58,177.7
9/7/21 15:03,10.2,85.2,1010.135,6.481,8.94,178.7
9/7/21 15:33,10.19,84.2,1009.744,5.862,8.21,169.9
9/7/21 16:03,10.15,86.5,1009.446,6.905,9.75,168.9
9/7/21 16:33,10.35,84.5,1009.41,6.427,8.44,178.9
9/7/21 17:03,10.43,82.9,1009.29,3.262,4.803,147.6
9/7/21 17:33,10.43,83.9,1009.246,3.125,5.082,112.2
9/7/21 18:03,10.72,82.8,1009.366,6.533,8.57,159.1
9/7/21 18:33,10.61,85.6,1009.325,2.984,4.63,101.6
9/7/21 19:03,11.1,82.9,1009.035,1.173,2.627,353.5
9/7/21 19:33,10.96,84.3,1008.92,1.503,2.574,2.166
9/7/21 20:03,10.94,85.8,1008.783,0.586,1.141,35.22
9/7/21 20:33,10.8,83.5,1008.869,2.473,3.184,330.8
9/7/21 21:03,10.61,87.2,1008.868,1.155,2.866,21.39
9/7/21 21:33,12.21,80.5,1008.706,0.763,1.313,72.53
9/7/21 22:03,12.06,81.3,1008.409,1.023,1.738,68.61
9/7/21 22:33,11.75,78.89,1008.021,6.714,9.97,330.8
9/7/21 23:03,11.77,77.97,1007.738,9.27,11.37,324.3
9/7/21 23:33,11.9,77.45,1007.951,2.954,6.248,354.1
9/8/21 0:03,11.48,79.32,1007.617,6.485,8.49,333.6
9/8/21 0:33,12.16,75.52,1007.406,2.503,4.868,17.92
9/8/21 1:03,12.26,70.57,1007.206,5.206,7.029,327.4
9/8/21 1:33,12.01,75.91,1007.002,3.911,5.942,333
9/8/21 2:03,12.2,78.12,1006.979,4.727,6.992,326.7
9/8/21 2:33,11.68,83.7,1006.896,1.01,3.038,307.1
9/8/21 3:03,12.21,80.8,1006.71,0.532,1.101,93.7
9/8/21 3:33,11.63,85.7,1006.465,1.397,2.866,58.64
9/8/21 4:03,11.41,85.9,1006.078,0.968,2.083,72.25
9/8/21 4:33,10.87,91.3,1005.896,0.765,1.937,273.5
9/8/21 5:03,10.88,87.8,1005.846,2.213,3.025,204.9
9/8/21 5:33,10.24,90.3,1005.885,1.153,1.804,258.1
9/8/21 6:03,10.09,89.4,1005.752,2.034,2.945,194.8
9/8/21 6:33,9.44,90.9,1005.753,0.702,2.096,146.1
9/8/21 7:03,9.98,86.4,1005.727,0.859,2.203,289.3
9/8/21 7:33,9.87,85.1,1005.588,1.067,1.606,222.3
9/8/21 8:03,9.99,87.4,1005.452,0.848,1.526,289.9
9/8/21 8:33,9.51,89.7,1005.436,0.867,1.062,145.8
9/8/21 9:03,9.28,89.2,1004.885,1.897,3.026,138.6
9/8/21 9:33,9.68,87.7,1004.575,0.945,1.221,170
9/8/21 10:03,9.53,90.1,1004.021,0.479,0.743,162.2
9/8/21 10:33,9.47,92.2,1003.807,0.625,1.247,18.94
9/8/21 11:03,9.2,95.1,1003.613,0.969,1.46,318.9
9/8/21 11:33,9.34,96.1,1003.34,0.394,0.836,18.34
9/8/21 12:03,9.1,97.1,1002.914,0.618,1.035,274.5
9/8/21 12:33,8.9,96.9,1002.621,1.479,2.76,152.6
9/8/21 13:03,9.04,97.3,1002.116,1.118,1.699,145.3
9/8/21 13:33,8.74,97.4,1001.364,1.004,2.92,152.2
9/8/21 14:03,8.4,98.7,1000.73,0.78,1.075,147.4
9/8/21 14:33,8.44,98.2,1000.187,1.498,1.792,163.4
9/8/21 15:03,8.35,97.9,999.5818,0.835,1.486,83.1
9/8/21 15:33,8.59,94.7,999.0317,2.629,3.597,130.9
9/8/21 16:03,8.94,94.6,998.5854,0.539,1.208,292.3
9/8/21 16:33,8.83,96.6,998.2919,1.123,1.725,204.7
9/8/21 17:03,8.85,97.6,997.9265,2.249,3.875,130.3
9/8/21 17:33,8.69,99.2,997.6185,2.532,3.371,145.5
9/8/21 18:03,8.93,99,997.4196,0.611,0.916,224.7
9/8/21 18:33,9.02,98.8,997.2545,0.743,1.287,258.5
9/8/21 19:03,8.94,98.1,996.9783,1.7,3.039,119.7
9/8/21 19:33,9.43,98,996.8985,0.393,0.823,92.7
9/8/21 20:03,9.43,98.1,996.7064,0.982,1.725,36.53
9/8/21 20:33,9.78,98.6,996.7148,0.738,1.513,105.2
9/8/21 21:03,9.96,97.5,996.6134,6.028,11.01,291.9
9/8/21 21:33,9.85,97.2,996.5374,7.09,13.07,290.6
9/8/21 22:03,9.79,98.1,996.33,7.733,12.45,308.2
9/8/21 22:33,9.81,97.4,996.2515,8.79,11.45,326.7
9/8/21 23:03,10.01,96.9,996.4077,7.497,11.58,317.3
9/8/21 23:33,9.8,99.4,996.5403,9.61,15.1,314.7
9/9/21 0:03,9.78,99.2,996.7829,11.36,16.97,280
9/9/21 0:33,10.39,95.6,996.955,9.12,15.58,290
9/9/21 1:03,9.97,98.3,997.4028,14.75,24.62,283.7
9/9/21 1:33,9.85,99.6,997.8394,11.08,19.05,292.5
9/9/21 2:03,9.97,98.8,998.0154,12.66,23.96,297.2
9/9/21 2:33,10,98.1,998.2981,14.03,23.13,268
9/9/21 3:03,9.84,97.9,998.4313,18.31,25.61,307.1
9/9/21 3:33,9.92,96.9,999.2524,13.7,24.64,297.1
9/9/21 4:03,10.05,94.8,999.7253,17.28,25.89,277.5
9/9/21 4:33,10.13,93.7,1000.519,14.19,26.4,293.9
9/9/21 5:03,10.38,91.1,1001.515,18.16,26.69,283.1
9/9/21 5:33,10.3,91,1002.038,13.84,26.38,291.3
9/9/21 6:03,10.45,89.7,1002.785,15.48,28.49,293.1
9/9/21 6:33,10.42,90.5,1003.56,13.91,23.47,295.4
9/9/21 7:03,10.5,91.1,1004.239,14.55,23.91,299.1
9/9/21 7:33,10.75,85.5,1004.891,12.34,21.07,293.6
9/9/21 8:03,10.77,87.7,1005.28,15.93,20.58,313.6
9/9/21 8:33,10.61,91.4,1005.795,11.3,17.14,315.5
9/9/21 9:03,11.04,90,1006.158,11.86,18.47,313.7
9/9/21 9:33,11.02,89.5,1006.487,10.73,17.12,300
9/9/21 10:03,11.26,86.1,1006.759,11.61,19.61,302.9
9/9/21 10:33,11.1,92.3,1007.014,10.97,18.48,289.6
9/9/21 11:03,11.3,86.9,1007.282,11.17,19.36,291.3
9/9/21 11:33,11.2,87.4,1007.661,8.62,14.44,291.1
9/9/21 12:03,11.26,86.6,1007.767,10.21,18.44,289.9
9/9/21 12:33,11.35,85.2,1007.797,11.29,17.98,290.2
9/9/21 13:03,11.49,83.5,1007.896,10.14,19.77,284.7
9/9/21 13:33,11.23,88.4,1008.078,8.62,17.16,293.7
9/9/21 14:03,11.32,88.1,1008.013,8.48,17.98,308.8
9/9/21 14:33,11.48,89.8,1007.911,11.11,16.96,313.6
9/9/21 15:03,11.07,92.8,1008.155,10.33,22.36,303.7
9/9/21 15:33,11.28,87.6,1008.083,10.79,18.71,273
9/9/21 16:03,11.63,80.5,1008.103,8.17,16.25,272.1
9/9/21 16:33,11.55,78.4,1008.212,9.16,15.55,283.6
9/9/21 17:03,11.54,74.19,1008.195,8.49,19.97,280.2
9/9/21 17:33,11.94,69.72,1008.386,5.147,11.5,301.5
9/9/21 18:03,11.87,69.45,1008.423,3.649,7.563,310.2
9/9/21 18:33,12.04,66.14,1008.37,8.44,16.04,301.3
9/9/21 19:03,11.78,69.79,1008.467,2.493,5.904,309.1
9/9/21 19:33,11.9,70.23,1008.334,8.06,16.45,343.7
9/9/21 20:03,11.83,71.07,1008.297,4.451,8.36,21.61
9/9/21 20:33,12.57,62.57,1008.368,2.935,5.705,284.9
9/9/21 21:03,13.15,64.41,1008.304,2.692,4.776,77.96
9/9/21 21:33,12.6,61.98,1008.23,4.127,6.647,211.2
9/9/21 22:03,13.14,55.95,1008.035,2.743,8.25,150
9/9/21 22:33,13.14,59.34,1007.869,3.735,6.647,122
9/9/21 23:03,12.94,60.91,1007.701,4.619,7.615,114.4
9/9/21 23:33,13.3,60.49,1007.523,4.019,6.833,197.1
9/10/21 0:03,13.42,62.3,1007.51,1.65,5.599,169.1
9/10/21 0:33,13.19,62.27,1007.537,1.551,5.267,27.26
9/10/21 1:03,12.87,64.83,1007.573,4.849,9.54,291.8
9/10/21 1:33,12.58,68.29,1007.54,2.875,5.24,278
9/10/21 2:03,12.05,71.88,1007.396,2.802,5.824,355.3
9/10/21 2:33,12.76,68.04,1007.227,2.605,5.758,8.49
9/10/21 3:03,12.2,70.92,1007.236,5.017,8.53,324.8
9/10/21 3:33,12.53,71.76,1007.106,6.493,12.45,21.11
9/10/21 4:03,12.19,74.24,1007.323,8.65,17.39,303.8
9/10/21 4:33,11.92,78.18,1007.651,6.812,16.9,290.3
9/10/21 5:03,11.81,82.1,1007.909,4.789,13.68,281.9
9/10/21 5:33,11.87,82,1007.932,8.49,13.12,268.2
9/10/21 6:03,11.79,81.8,1008.323,6.036,15.18,253.9
9/10/21 6:33,11.31,86.8,1008.533,8.37,15.22,275.1
9/10/21 7:03,10.65,91.1,1008.841,4.656,8.21,276.7
9/10/21 7:33,10.53,90.3,1009.193,7.781,12.98,253.4
9/10/21 8:03,10.04,93.2,1009.323,9.76,16.17,299.8
9/10/21 8:33,10.23,89.7,1009.501,6.815,11.08,308.1
9/10/21 9:03,10.4,87.8,1009.636,6.36,10.77,287.5
9/10/21 9:33,10.51,83.2,1010.01,4.11,7.589,285
9/10/21 10:03,10.02,82.4,1010.029,1.941,3.211,280.8
9/10/21 10:33,9.74,88.9,1010.043,1.92,2.826,271.3
9/10/21 11:03,8.87,94.2,1010.225,3.487,5.746,162.6
9/10/21 11:33,8.6,90.3,1010.408,2.275,3.437,180.3
9/10/21 12:03,9.56,79.81,1010.42,1.608,3.716,289.9
9/10/21 12:33,8.3,85,1010.418,3.984,5.919,129.9
9/10/21 13:03,7.541,85.7,1010.343,5.728,7.353,179.2
9/10/21 13:33,8.03,83.2,1010.503,1.436,3.026,188
9/10/21 14:03,7.073,82.9,1010.567,4.405,5.933,156
9/10/21 14:33,7.245,80.8,1010.588,3.327,4.207,155.7
9/10/21 15:03,6.916,81.8,1010.342,2.91,4.141,148.8
9/10/21 15:33,6.716,86.6,1010.183,1.204,2.27,180.7
9/10/21 16:03,7.047,82.4,1010.237,1.941,3.066,145.8
9/10/21 16:33,6.522,88.5,1009.928,1.401,2.92,155.2
9/10/21 17:03,9.52,70.8,1009.964,8.7,11.2,167.4
9/10/21 17:33,9.58,73.83,1009.988,7.663,10.46,174
9/10/21 18:03,9.74,75.88,1009.776,6.145,8.41,165.3
9/10/21 18:33,10.46,73.54,1009.643,7.72,11.69,188
9/10/21 19:03,10.71,76.68,1009.462,7.744,10.2,186
9/10/21 19:33,11.55,73.38,1009.357,8.87,14.26,207.2
9/10/21 20:03,11.7,75.78,1009.183,5.865,8.88,186.7
9/10/21 20:33,11.29,83.3,1009.409,5.937,9.04,219
9/10/21 21:03,11.53,83.2,1009.327,4.366,7.748,128
9/10/21 21:33,12.21,78.46,1009.199,2.274,6.422,105.9
9/10/21 22:03,13.07,69.8,1009.005,2.703,6.594,179.3
9/10/21 22:33,13.09,67.5,1008.851,5.343,9.53,131
9/10/21 23:03,13.17,66.38,1008.628,5.611,10.26,134.5
9/10/21 23:33,13.43,66.35,1008.477,6.462,10.51,143.4
9/11/21 0:03,12.91,70.79,1008.299,6.803,11.77,143.6
9/11/21 0:33,13.1,69.37,1007.813,6.949,13.19,111.2
9/11/21 1:03,12.85,71.67,1007.776,8.6,15.32,149.5
9/11/21 1:33,12.87,70.44,1007.906,9.77,18.68,158.8
9/11/21 2:03,12.43,73.4,1007.836,3.221,6.461,246.1
9/11/21 2:33,11.9,81.1,1008.118,1.784,3.914,300.9
9/11/21 3:03,11.43,86.4,1007.894,5.408,9.19,257.7
9/11/21 3:33,10.77,93.6,1007.492,3.423,5.705,307.8
9/11/21 4:03,11.26,88.3,1007.174,1.765,4.683,81.6
9/11/21 4:33,12.23,74.21,1006.891,4.889,7.961,168
9/11/21 5:03,12.6,65.86,1006.724,6.176,13.49,134.9
9/11/21 5:33,12.54,65.35,1006.536,7.72,21.32,123.9
9/11/21 6:03,12.48,64.74,1006.294,9.04,16.77,117
9/11/21 6:33,12.1,68.04,1006.24,6.578,12.01,128.3
9/11/21 7:03,11.81,72.14,1006.331,7.767,13.41,132.7
9/11/21 7:33,11.98,68.91,1006.506,7.252,11.13,142.6
9/11/21 8:03,11.91,70.3,1006.15,7.786,12.35,116.8
9/11/21 8:33,12.2,66.16,1006.099,7.239,11.76,112.7
9/11/21 9:03,11.73,69.07,1005.842,6.716,11.3,118.1
9/11/21 9:33,11.6,72.24,1005.658,5.76,8.52,115.6
9/11/21 10:03,11.77,71.38,1005.567,4.296,8.12,149.8
9/11/21 10:33,11.81,74.2,1005.421,9.77,15.13,159.3
9/11/21 11:03,11.69,78.95,1005.745,6.848,11.65,164.2
9/11/21 11:33,12.29,74.5,1005.765,7.205,12.17,162
9/11/21 12:03,12.02,76.36,1005.586,5.118,8.24,118.7
9/11/21 12:33,11.79,77.52,1005.34,7.614,11.48,154.5
9/11/21 13:03,11.93,76.63,1005.201,6.873,12.06,155.3
9/11/21 13:33,11.47,83.1,1005.204,5.49,7.642,174.4
9/11/21 14:03,11.72,77.96,1004.76,5.819,8,158.9
9/11/21 14:33,11.75,77.78,1004.598,7.108,10.61,135.1
9/11/21 15:03,11.34,79.61,1004.502,8.96,17,156.1
9/11/21 15:33,11.52,78.99,1004.303,6.593,11.87,149
9/11/21 16:03,11.73,78.71,1004.155,6.385,10.07,137.2
9/11/21 16:33,11.86,72.11,1004.229,7.666,14.4,120.8
9/11/21 17:03,11.85,74.72,1004.011,6.62,12.01,145.2
